CO_PROVA_CN,IN_GESTANTE,NU_NOTA_LC,NU_NOTA_COMP1,TP_ESCOLA,TP_ANO_CONCLUIU,Q006,NU_IDADE,IN_SURDEZ,TP_LINGUA,NU_NOTA_COMP5,IN_CEGUEIRA,TP_ST_CONCLUSAO,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,CO_PROVA_LC,IN_SABATISTA,TP_SEXO,NU_NOTA_CN,IN_TREINEIRO,IN_DISLEXIA,IN_DISCALCULIA,NU_NOTA_COMP3,Q002,NU_NOTA_COMP4,TP_COR_RACA,TP_PRESENCA_CN,Q026,IN_BAIXA_VISAO,CO_PROVA_CH,Q025,TP_PRESENCA_CH,NU_NOTA_COMP2,TP_NACIONALIDADE,Q001,Q047,Q024,TP_STATUS_REDACAO,CO_PROVA_MT,NU_NOTA_REDACAO,NU_NOTA_CH,IN_IDOSO,TP_PRESENCA_LC,NU_NOTA_MT
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,561.9,120.0,2,0,B,17,0,1,80.0,0,2,21,MA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,536.5,0,0,0,120.0,E,120.0,2,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,D,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,560.0,560.9,0,1,421.9
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,621.5,160.0,1,1,D,18,0,0,120.0,0,1,15,PA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,561.9,0,0,0,160.0,F,180.0,3,1,B,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,160.0,1,C,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,780.0,626.4,0,1,691.8
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,554.7,120.0,1,1,B,18,0,0,120.0,0,1,41,PR,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,485.6,0,0,0,140.0,E,120.0,1,1,C,0,909237ab0d84688e10c0470e2997348aff585273,B,1,160.0,1,E,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,660.0,489.6,0,1,479.7
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,533.8,160.0,1,1,C,18,0,1,120.0,0,1,42,SC,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,432.2,0,0,0,120.0,B,120.0,1,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,B,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,640.0,600.6,0,1,447.2
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,8,B,26,0,1,0.0,0,1,31,MG,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,504.0,100.0,2,0,D,24,0,1,60.0,0,2,23,CE,01af53cd161a420fff1767129c10de560cc264dd,0,F,387.6,0,0,0,120.0,A,120.0,3,1,B,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,1,A,A,B,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,520.0,467.2,0,1,368.4
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,2,B,19,0,1,0.0,0,1,32,ES,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,E,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,E,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,458.8,140.0,1,2,A,22,0,1,60.0,0,1,27,AL,01af53cd161a420fff1767129c10de560cc264dd,0,F,427.3,0,0,0,80.0,B,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,A,A,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,520.0,576.0,0,1,399.5
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,C,24,0,1,0.0,0,4,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,2,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,H,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,490.6,100.0,1,0,E,27,0,1,40.0,0,4,41,PR,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,379.5,0,0,0,80.0,E,80.0,3,1,B,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,80.0,1,B,A,E,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,380.0,445.4,0,1,390.1
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,544.8,120.0,2,0,B,18,0,0,40.0,0,2,31,MG,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,441.4,0,0,0,100.0,E,120.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,100.0,1,C,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,480.0,501.5,0,1,445.8
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,419.5,120.0,2,0,C,17,0,0,60.0,0,2,35,SP,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,505.2,0,0,0,100.0,C,100.0,1,1,B,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,100.0,1,E,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,480.0,436.3,0,1,433.7
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,580.5,140.0,1,0,D,18,0,1,80.0,0,3,33,RJ,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,586.9,0,0,0,120.0,A,120.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,A,1,140.0,1,A,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,600.0,577.0,0,1,577.3
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,577.8,140.0,1,5,F,22,0,0,40.0,0,1,43,RS,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,541.5,0,0,0,140.0,C,140.0,1,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,140.0,1,B,A,C,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,600.0,593.9,0,1,672.8
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,3,0,J,19,0,0,0.0,0,2,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,F,0.0,1,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,G,D,C,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,385.6,160.0,1,0,B,16,0,0,60.0,0,3,21,MA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,459.1,1,0,0,120.0,E,140.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,120.0,1,D,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,600.0,474.0,0,1,394.3
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,6,C,24,0,1,0.0,0,1,23,CE,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
03b1fba5c1ebbc47988cd303b08982cfb2aa9cf2,0,405.2,120.0,1,2,C,20,0,1,0.0,0,1,52,GO,9cbf6bf31d9d89a64ce2737ece4834fde4a95029,0,F,344.8,0,0,0,80.0,E,100.0,2,1,C,0,f94e97c2a5689edd5369740fde9a927e23a9465f,A,1,80.0,1,D,A,A,1.0,0ec1c8ac02d2747b6e9a99933fbf96127dd6e89e,380.0,415.7,0,1,325.8
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,532.1,120.0,1,4,C,21,0,1,100.0,0,1,52,GO,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,491.3,0,0,0,120.0,D,120.0,1,1,C,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,1,C,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,580.0,583.2,0,1,436.3
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,10,I,36,0,1,0.0,0,1,42,SC,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,F,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,F,D,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,622.0,120.0,2,0,B,17,0,1,120.0,0,2,23,CE,01af53cd161a420fff1767129c10de560cc264dd,0,M,586.1,0,0,0,120.0,H,100.0,3,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,H,A,C,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,580.0,625.2,0,1,610.5
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,5,C,23,0,0,0.0,0,1,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,D,0.0,2,0,C,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,A,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,406.9,100.0,2,0,D,20,0,1,40.0,0,2,52,GO,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,396.9,0,0,0,40.0,E,60.0,2,1,B,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,80.0,1,E,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,320.0,491.7,0,1,367.4
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,10,D,40,0,1,0.0,0,1,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,C,0.0,1,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,C,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,509.9,120.0,2,0,C,17,0,1,60.0,0,2,41,PR,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,457.7,0,0,0,120.0,B,120.0,1,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,B,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,540.0,446.9,0,1,414.6
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,410.4,120.0,1,1,B,18,0,1,80.0,0,1,21,MA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,419.2,0,0,0,120.0,E,100.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,100.0,1,B,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,520.0,416.2,0,1,422.4
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,565.0,80.0,1,0,E,15,0,1,40.0,0,3,16,AP,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,414.6,1,0,0,100.0,D,100.0,2,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,80.0,1,C,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,400.0,497.4,0,1,482.4
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,537.6,120.0,1,0,E,18,0,1,120.0,0,3,21,MA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,430.6,0,0,0,140.0,E,120.0,1,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,F,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,620.0,479.0,0,1,463.8
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,7,B,25,0,1,0.0,0,1,24,RN,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,3,0,C,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,2,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,532.3,120.0,1,0,B,19,0,1,80.0,0,3,23,CE,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,390.8,0,0,0,100.0,H,120.0,3,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,80.0,1,H,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,500.0,523.9,0,1,365.3
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,559.5,120.0,2,0,C,17,0,0,100.0,0,2,22,PI,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,479.6,0,0,0,100.0,D,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,C,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,560.0,592.7,0,1,384.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,414.5,140.0,1,0,B,22,0,0,100.0,0,3,50,MS,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,394.4,0,0,0,140.0,C,120.0,3,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,B,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,620.0,472.7,0,1,466.4
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,B,25,0,0,0.0,0,4,31,MG,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,B,0.0,5,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,F,18,0,0,0.0,0,2,31,MG,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,A,0.0,2,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,452.3,100.0,1,0,C,20,0,1,0.0,0,3,15,PA,01af53cd161a420fff1767129c10de560cc264dd,0,F,374.2,0,0,0,80.0,C,80.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,80.0,1,B,D,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,340.0,412.0,0,1,503.3
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,576.9,120.0,1,1,E,17,0,0,120.0,0,1,24,RN,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,587.8,0,0,0,100.0,E,100.0,3,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,E,D,C,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,560.0,584.3,0,1,646.5
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,562.0,140.0,2,0,H,17,0,0,60.0,0,2,41,PR,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,546.4,0,0,0,80.0,E,100.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,100.0,1,E,B,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,480.0,591.0,0,1,514.7
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,4,D,21,0,0,0.0,0,1,31,MG,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,C,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,D,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,8,C,25,0,1,0.0,0,1,51,MT,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,E,0.0,1,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,E,B,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,B,15,0,0,0.0,0,3,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,1,0,0,0.0,E,0.0,1,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,E,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,404.0,120.0,2,0,B,17,0,1,0.0,0,2,23,CE,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,440.5,0,0,0,80.0,A,100.0,3,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,100.0,1,A,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,400.0,378.6,0,1,483.4
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,365.3,100.0,1,0,C,16,0,1,40.0,0,3,51,MT,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,465.9,1,0,0,80.0,F,100.0,3,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,80.0,1,G,C,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,400.0,437.6,0,1,399.9
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,474.6,120.0,1,0,C,16,0,1,40.0,0,3,23,CE,01af53cd161a420fff1767129c10de560cc264dd,0,F,437.2,1,0,0,80.0,H,80.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,80.0,1,H,A,B,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,400.0,525.7,0,1,382.8
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,485.8,120.0,2,0,C,17,0,1,40.0,0,2,23,CE,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,476.7,0,0,0,120.0,D,120.0,1,1,C,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,1,D,A,C,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,520.0,505.0,0,1,481.5
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,484.7,100.0,1,4,B,21,0,1,60.0,0,1,25,PB,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,609.5,0,0,0,120.0,B,120.0,2,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,B,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,520.0,516.7,0,1,430.2
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,585.5,160.0,1,3,O,20,0,0,80.0,0,1,35,SP,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,684.6,0,0,0,40.0,D,120.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,40.0,1,F,D,B,1.0,767a32545304ed293242d528f54d4edb1369f910,440.0,628.8,0,1,669.9
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,482.0,160.0,1,0,C,16,0,1,100.0,0,3,23,CE,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,405.6,1,0,0,120.0,B,120.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,A,1,120.0,1,B,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,620.0,542.9,0,1,444.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,508.7,80.0,1,3,A,21,0,0,0.0,0,1,17,TO,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,383.4,0,0,0,60.0,E,80.0,3,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,60.0,1,E,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,280.0,485.1,0,1,439.1
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,D,17,0,0,0.0,0,2,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,C,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,515.9,80.0,1,2,B,22,0,0,20.0,0,1,29,BA,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,431.3,0,0,0,80.0,C,60.0,2,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,120.0,1,C,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,360.0,419.3,0,1,460.8
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,3,B,22,0,1,0.0,0,1,33,RJ,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,3,0,C,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,B,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,485.3,140.0,2,0,I,17,0,0,100.0,0,2,53,DF,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,428.2,0,0,0,120.0,F,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,F,A,C,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,600.0,467.2,0,1,505.6
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,394.0,0.0,1,0,B,19,0,0,0.0,0,3,23,CE,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,453.0,0,0,0,0.0,B,0.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,A,1,0.0,1,B,A,A,6.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,0.0,419.9,0,1,392.8
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,549.4,100.0,1,0,C,16,0,1,40.0,0,3,22,PI,01af53cd161a420fff1767129c10de560cc264dd,0,M,493.3,1,0,0,80.0,E,60.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,A,1,80.0,1,B,A,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,360.0,592.2,0,1,484.2
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,B,17,0,0,0.0,0,2,17,TO,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,C,0.0,2,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,C,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,501.3,120.0,1,1,C,18,0,1,120.0,0,1,31,MG,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,429.1,0,0,0,100.0,E,120.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,1,E,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,580.0,558.5,0,1,549.1
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,424.7,120.0,2,0,B,19,0,1,40.0,0,2,23,CE,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,425.9,0,0,0,100.0,B,120.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,A,1,120.0,1,B,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,500.0,504.0,0,1,372.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,573.0,160.0,1,4,H,35,0,1,40.0,0,1,41,PR,01af53cd161a420fff1767129c10de560cc264dd,0,M,586.0,0,0,0,40.0,G,120.0,1,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,40.0,1,E,A,B,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,400.0,599.3,0,1,637.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,541.7,120.0,1,1,E,18,0,1,100.0,0,1,52,GO,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,602.6,0,0,0,120.0,C,100.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,E,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,560.0,596.2,0,1,579.9
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,461.8,120.0,1,1,B,18,0,1,100.0,0,1,21,MA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,445.7,0,0,0,120.0,D,120.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,2,C,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,580.0,561.4,0,1,512.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,480.2,120.0,1,10,C,48,0,1,80.0,0,1,21,MA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,437.3,0,0,0,80.0,C,100.0,3,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,100.0,1,B,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,480.0,499.3,0,1,492.1
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,577.0,160.0,3,0,J,18,0,0,160.0,0,2,15,PA,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,647.3,0,0,0,160.0,G,160.0,3,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,200.0,1,G,D,B,1.0,767a32545304ed293242d528f54d4edb1369f910,840.0,643.2,0,1,683.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,3,B,25,0,1,0.0,0,1,31,MG,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,H,0.0,1,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,H,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
