IN_SABATISTA,NU_NOTA_COMP3,Q002,TP_STATUS_REDACAO,NU_IDADE,TP_NACIONALIDADE,NU_NOTA_LC,Q006,Q024,NU_NOTA_COMP2,Q001,TP_SEXO,TP_LINGUA,TP_ESCOLA,Q047,IN_CEGUEIRA,NU_NOTA_CN,TP_COR_RACA,Q025,NU_NOTA_COMP4,IN_IDOSO,TP_PRESENCA_LC,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,TP_PRESENCA_MT,NU_NOTA_CH,IN_BAIXA_VISAO,IN_DISCALCULIA,NU_NOTA_COMP1,IN_SURDEZ,SG_UF_RESIDENCIA,IN_DISLEXIA,TP_PRESENCA_CN,TP_PRESENCA_CH,NU_NOTA_COMP5,Q026,TP_ANO_CONCLUIU,IN_GESTANTE,IN_TREINEIRO
0,0.0,H,0.0,23,1,0.0,B,A,0.0,H,M,1,2,A,0,0.0,1,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,0
0,0.0,C,0.0,18,1,0.0,B,B,0.0,B,F,0,2,A,0,0.0,3,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PR,0,0,0,0.0,C,0,0,0
0,0.0,E,0.0,30,1,0.0,E,C,0.0,B,F,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,C,10,0,0
0,0.0,C,0.0,25,1,0.0,C,C,0.0,C,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,7,0,0
0,80.0,C,1.0,19,1,487.2,B,A,80.0,H,M,0,2,A,0,488.7,3,A,60.0,0,1,2,360.0,1,556.2,0,0,60.0,0,PA,0,1,1,80.0,A,0,0,0
0,0.0,G,0.0,19,1,0.0,F,A,0.0,E,F,1,1,B,0,448.3,0,B,0.0,0,0,1,0.0,0,578.9,0,0,0.0,0,GO,0,1,1,0.0,B,1,0,0
0,80.0,E,1.0,18,1,564.2,G,C,100.0,E,F,0,1,D,0,574.3,3,B,120.0,0,1,1,420.0,1,617.6,0,0,120.0,0,SP,0,1,1,0.0,A,1,0,0
0,0.0,E,0.0,24,1,0.0,D,C,0.0,C,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PB,0,0,0,0.0,C,6,0,0
0,160.0,F,1.0,16,1,561.0,F,B,140.0,E,F,1,1,B,0,490.6,3,B,140.0,0,1,3,680.0,1,531.1,0,0,140.0,0,GO,0,1,1,100.0,A,0,0,1
0,0.0,A,0.0,33,1,0.0,F,B,0.0,E,F,0,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MS,0,0,0,0.0,C,6,0,0
0,120.0,B,1.0,17,1,496.7,B,A,120.0,C,M,0,2,A,0,415.5,3,B,120.0,0,1,2,560.0,1,532.7,0,0,120.0,0,MA,0,1,1,80.0,B,0,0,0
1,0.0,B,0.0,18,1,0.0,G,B,0.0,E,F,0,2,C,0,0.0,2,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,A,0,0,0
0,80.0,H,1.0,15,1,462.0,B,A,80.0,H,M,0,1,A,0,534.1,3,A,80.0,0,1,3,360.0,1,370.5,0,0,80.0,0,CE,0,1,1,40.0,A,0,0,1
0,160.0,G,1.0,16,1,587.4,D,A,160.0,G,F,0,1,D,0,566.0,1,B,200.0,0,1,3,900.0,1,591.5,0,0,200.0,0,SP,0,1,1,180.0,A,0,0,1
0,0.0,B,0.0,21,1,0.0,B,A,0.0,A,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,C,4,0,0
0,120.0,E,1.0,17,1,444.7,B,A,120.0,C,F,1,2,A,0,517.0,3,A,120.0,0,1,2,540.0,1,458.1,0,0,100.0,0,PI,0,1,1,80.0,A,0,0,0
0,100.0,H,1.0,18,1,435.1,B,B,100.0,H,F,1,1,A,0,423.0,2,B,120.0,0,1,3,500.0,1,447.1,0,0,120.0,0,AL,0,1,1,60.0,A,0,0,0
0,80.0,B,1.0,18,1,410.8,B,B,80.0,A,F,1,2,A,0,436.5,2,B,80.0,0,1,2,360.0,1,443.6,0,0,80.0,0,AL,0,1,1,40.0,A,0,0,0
0,120.0,E,1.0,16,1,491.4,B,B,100.0,E,F,1,1,A,0,400.8,2,A,120.0,0,1,3,560.0,1,421.5,0,0,120.0,0,AM,0,1,1,100.0,A,0,0,1
0,80.0,D,1.0,19,1,423.4,C,E,80.0,B,F,1,2,A,0,413.7,3,A,80.0,0,1,2,340.0,1,467.9,0,0,80.0,0,GO,0,1,1,20.0,C,0,0,0
0,100.0,A,1.0,17,1,467.5,B,A,100.0,A,F,1,1,A,0,471.4,3,A,120.0,0,1,3,480.0,1,510.2,0,0,120.0,0,CE,0,1,1,40.0,A,0,0,1
0,120.0,B,1.0,17,2,462.5,A,A,120.0,A,M,1,2,A,0,427.0,4,A,120.0,0,1,2,540.0,1,531.3,0,0,100.0,0,CE,0,1,1,80.0,A,0,0,0
0,140.0,D,1.0,17,1,629.8,E,B,160.0,E,F,1,1,A,0,508.6,3,B,180.0,0,1,3,760.0,1,680.3,0,0,160.0,0,GO,0,1,1,120.0,C,0,0,1
0,0.0,F,0.0,17,1,0.0,D,B,0.0,E,M,1,2,A,0,0.0,2,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,A,0,0,0
0,120.0,C,1.0,19,1,570.5,J,A,120.0,B,F,1,2,A,0,514.8,2,B,120.0,0,1,2,580.0,1,555.6,0,0,120.0,0,DF,0,1,1,100.0,C,0,0,0
0,0.0,D,0.0,40,1,0.0,C,B,0.0,D,F,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,10,0,0
0,200.0,E,1.0,17,1,633.5,D,B,200.0,D,F,0,2,A,0,584.4,4,B,200.0,0,1,2,920.0,1,646.4,0,0,160.0,0,SP,0,1,1,160.0,A,0,0,0
0,120.0,F,1.0,28,1,664.1,I,B,120.0,F,M,1,1,E,0,639.5,2,B,120.0,0,1,1,620.0,1,702.5,0,0,140.0,0,CE,0,1,1,120.0,C,10,0,0
0,80.0,E,1.0,19,2,498.7,C,B,120.0,D,M,1,1,A,0,439.6,1,B,120.0,0,1,1,500.0,1,553.9,0,0,120.0,0,MG,0,1,1,60.0,B,1,0,0
0,120.0,G,1.0,19,1,541.5,G,B,140.0,E,F,1,1,A,0,511.0,3,B,120.0,0,1,1,620.0,1,617.0,0,0,120.0,0,PA,0,1,1,120.0,A,2,0,0
0,80.0,B,1.0,20,1,392.3,C,B,100.0,D,F,1,1,A,0,388.6,3,B,100.0,0,1,1,360.0,1,400.8,0,0,40.0,0,MG,0,1,1,40.0,B,2,0,0
0,140.0,F,1.0,17,1,502.7,E,B,160.0,F,M,1,2,A,0,624.0,3,B,160.0,0,1,2,760.0,1,659.6,0,0,160.0,0,GO,0,1,1,140.0,C,0,0,0
0,100.0,E,1.0,17,1,569.8,E,C,100.0,E,F,0,3,E,0,544.6,1,B,160.0,0,1,2,620.0,1,537.6,0,0,140.0,0,SP,0,1,1,120.0,A,0,0,0
0,0.0,F,0.0,19,1,0.0,B,B,0.0,C,F,0,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,2,0,0
0,140.0,E,1.0,19,1,605.3,I,C,140.0,F,F,1,1,D,0,627.1,1,B,140.0,0,1,1,640.0,1,692.4,0,0,140.0,0,RS,0,1,1,80.0,A,2,0,0
0,0.0,D,0.0,21,1,0.0,D,A,0.0,B,M,1,1,A,0,0.0,4,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,B,4,0,0
0,80.0,E,1.0,25,1,609.0,F,A,100.0,E,M,1,1,A,0,591.7,3,B,100.0,0,1,1,460.0,1,665.9,0,0,120.0,0,GO,0,1,1,60.0,C,7,0,0
0,80.0,D,1.0,20,1,477.7,C,A,80.0,H,M,0,2,A,0,481.9,1,A,120.0,0,1,2,540.0,1,455.6,0,0,140.0,0,CE,0,1,1,120.0,B,0,0,0
0,120.0,D,1.0,20,1,566.4,D,B,120.0,F,F,0,1,A,0,455.9,1,B,120.0,0,1,1,600.0,1,567.8,0,0,160.0,0,SP,0,1,1,80.0,C,2,0,0
0,0.0,E,0.0,24,1,0.0,C,A,0.0,E,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,C,7,0,0
0,80.0,B,1.0,20,1,521.2,B,A,80.0,A,F,1,2,A,0,449.2,3,A,80.0,0,1,2,380.0,1,437.7,0,0,100.0,0,SE,0,1,1,40.0,A,0,0,0
0,160.0,B,1.0,19,1,556.4,B,A,160.0,C,M,1,1,A,0,553.6,1,A,140.0,0,1,1,720.0,1,627.1,0,0,120.0,0,ES,0,1,1,140.0,A,1,0,0
0,80.0,D,1.0,17,1,595.6,B,B,80.0,E,M,1,2,A,0,536.8,1,B,120.0,0,1,2,440.0,1,499.7,0,0,120.0,0,RJ,0,1,1,40.0,A,0,0,0
0,0.0,B,0.0,15,1,0.0,D,A,0.0,E,F,1,1,A,0,0.0,1,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,1
0,100.0,D,1.0,20,1,403.8,C,B,120.0,D,F,1,1,A,0,411.0,2,A,140.0,0,1,1,500.0,1,454.0,0,0,120.0,0,DF,0,1,1,20.0,B,2,0,0
0,100.0,E,1.0,17,1,502.2,E,B,120.0,E,F,0,2,A,0,425.4,3,B,100.0,0,1,2,520.0,1,527.9,0,0,100.0,0,CE,0,1,1,100.0,A,0,0,0
0,120.0,C,1.0,18,1,541.5,C,B,120.0,C,F,0,2,A,0,452.5,1,B,120.0,0,1,2,600.0,1,461.5,0,0,140.0,0,SP,0,1,1,100.0,A,0,0,0
0,80.0,E,1.0,17,1,543.2,G,B,120.0,E,F,0,3,D,0,481.9,1,B,120.0,0,1,2,480.0,1,599.2,0,0,120.0,0,SP,0,1,1,40.0,A,0,0,0
0,0.0,B,6.0,45,1,503.9,C,A,0.0,B,F,1,1,A,0,388.2,3,A,0.0,0,1,4,0.0,1,374.9,0,0,0.0,0,PI,0,1,1,0.0,B,0,0,0
0,0.0,E,4.0,18,1,507.9,C,A,0.0,H,F,0,1,A,0,409.5,3,A,0.0,0,1,3,0.0,1,440.4,0,0,0.0,0,RJ,0,1,1,0.0,A,0,0,0
0,120.0,C,1.0,21,1,504.2,B,B,120.0,B,F,1,1,A,0,431.3,1,B,120.0,0,1,4,520.0,1,530.0,0,0,100.0,0,RS,0,1,1,60.0,B,0,0,0
0,80.0,E,1.0,23,2,444.4,C,A,80.0,E,M,0,1,B,0,434.3,1,A,100.0,0,1,1,440.0,1,411.6,0,0,120.0,0,AM,0,1,1,60.0,B,4,0,0
0,0.0,H,0.0,17,1,0.0,B,A,0.0,H,M,1,2,A,0,0.0,2,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,2,2,0.0,A,0,0,0
0,80.0,E,1.0,26,1,503.7,C,B,120.0,H,F,1,2,A,0,391.3,3,B,120.0,0,1,2,520.0,1,516.5,0,0,100.0,0,RN,0,1,1,100.0,A,0,0,0
0,0.0,B,0.0,26,1,0.0,B,B,0.0,B,F,1,1,A,0,0.0,2,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,PR,0,0,0,0.0,C,0,0,0
0,120.0,E,1.0,17,1,543.6,D,B,140.0,E,M,1,1,D,0,543.3,2,B,120.0,0,1,3,580.0,1,583.2,0,0,120.0,0,PB,0,1,1,80.0,A,0,0,1
0,120.0,E,1.0,18,1,568.9,B,A,120.0,C,F,0,2,A,0,541.2,3,B,120.0,0,1,2,600.0,1,542.3,0,0,120.0,0,CE,0,1,1,120.0,A,0,0,0
0,0.0,B,0.0,36,1,0.0,C,B,0.0,B,M,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,DF,0,0,0,0.0,B,10,0,0
0,0.0,A,0.0,25,1,0.0,B,A,0.0,A,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PI,0,0,0,0.0,A,8,0,0
0,120.0,G,1.0,16,1,534.1,J,C,160.0,G,F,0,1,D,0,565.2,1,B,120.0,0,1,3,620.0,1,558.4,0,0,120.0,0,SP,0,1,1,100.0,A,0,0,1
0,0.0,E,0.0,37,1,0.0,Q,E,0.0,D,M,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,C,10,0,0
0,0.0,B,0.0,16,1,0.0,B,B,0.0,B,F,0,2,A,0,0.0,3,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,A,0,0,0
0,120.0,D,1.0,19,1,537.1,C,B,160.0,B,M,0,2,A,0,562.2,3,A,120.0,0,1,2,680.0,1,595.8,0,0,160.0,0,RN,0,1,1,120.0,C,0,0,0
0,140.0,E,1.0,17,1,527.9,B,A,140.0,C,F,1,1,A,0,506.5,3,A,120.0,0,1,3,640.0,1,555.9,0,0,140.0,0,CE,0,1,1,100.0,A,0,0,1
0,80.0,H,1.0,33,1,446.6,C,A,100.0,H,M,1,2,A,0,388.7,3,A,80.0,0,1,2,380.0,1,486.5,0,0,80.0,0,CE,0,1,1,40.0,C,0,0,0
0,80.0,C,1.0,18,1,563.0,B,B,80.0,A,F,1,2,A,0,494.7,1,A,120.0,0,1,2,520.0,1,496.9,0,0,160.0,0,MA,0,1,1,80.0,A,0,0,0
0,160.0,B,1.0,53,1,604.6,J,B,160.0,G,M,1,1,C,0,586.5,3,B,140.0,0,1,1,700.0,1,694.0,0,0,120.0,0,SP,0,1,1,120.0,C,10,0,0
0,100.0,B,1.0,19,1,537.1,B,B,120.0,C,F,1,2,A,0,439.4,1,B,180.0,0,1,2,680.0,1,605.1,0,0,160.0,0,CE,0,1,1,120.0,A,0,0,0
0,120.0,B,1.0,17,1,500.2,C,B,140.0,H,F,0,2,A,0,420.0,3,B,120.0,0,1,2,600.0,1,477.0,0,0,140.0,0,SP,0,1,1,80.0,B,0,0,0
0,100.0,E,1.0,35,1,603.3,D,A,120.0,C,F,1,1,A,0,460.2,1,A,120.0,0,1,1,580.0,1,554.8,0,0,160.0,0,CE,0,1,1,80.0,C,10,0,0
0,120.0,G,1.0,19,1,605.6,N,D,140.0,E,M,0,1,D,0,487.9,1,B,140.0,0,1,1,700.0,1,662.2,0,0,160.0,0,PR,0,1,1,140.0,A,2,0,0
0,60.0,C,1.0,24,1,560.6,E,B,80.0,H,F,0,1,A,0,450.6,2,B,80.0,0,1,1,360.0,1,593.1,0,0,100.0,0,PR,0,1,1,40.0,C,7,0,0
0,120.0,B,1.0,20,1,574.1,C,B,100.0,D,M,1,1,A,0,554.6,3,B,120.0,0,1,1,520.0,1,597.5,0,0,120.0,0,CE,0,1,1,60.0,B,4,0,0
0,120.0,H,1.0,23,1,405.9,B,A,120.0,H,M,0,1,A,0,427.0,2,A,100.0,0,1,3,460.0,1,413.0,0,0,80.0,0,CE,0,1,1,40.0,C,0,0,0
0,0.0,B,0.0,18,1,0.0,B,A,0.0,B,M,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,0
0,40.0,E,1.0,18,1,492.7,E,B,40.0,E,M,0,2,A,0,406.1,3,B,80.0,0,1,2,240.0,1,488.6,0,0,80.0,0,GO,0,1,1,0.0,B,0,0,0
0,140.0,B,1.0,23,1,422.4,B,B,120.0,A,M,1,1,A,0,543.6,3,B,140.0,0,1,1,640.0,1,549.5,0,0,120.0,0,MA,0,1,1,120.0,C,4,0,0
0,120.0,F,1.0,19,1,649.6,O,D,140.0,F,F,0,1,D,0,624.4,1,B,140.0,0,1,1,660.0,1,713.8,0,0,140.0,0,SP,0,1,1,120.0,A,2,0,0
0,0.0,B,0.0,22,1,0.0,B,A,0.0,B,F,0,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,2,0,0
0,80.0,B,1.0,18,1,464.8,B,B,80.0,B,F,0,2,A,0,392.5,1,B,80.0,0,1,2,360.0,1,462.7,0,0,80.0,0,SP,0,1,1,40.0,A,0,0,0
0,100.0,A,1.0,16,1,466.7,B,A,120.0,A,F,1,1,A,0,438.7,3,A,100.0,0,1,3,460.0,1,411.7,0,0,120.0,0,CE,0,1,1,20.0,A,0,0,1
0,140.0,C,1.0,21,1,586.5,G,B,120.0,D,M,0,1,A,0,535.7,1,B,120.0,0,1,1,640.0,1,564.1,0,0,140.0,0,SP,0,1,1,120.0,C,4,0,0
0,0.0,H,6.0,37,1,490.4,B,A,0.0,H,F,0,1,A,0,431.1,3,A,0.0,0,1,3,0.0,1,483.4,0,0,0.0,0,CE,0,1,1,0.0,B,0,0,0
0,120.0,D,1.0,21,1,599.7,C,A,140.0,B,F,1,1,A,0,515.4,3,B,140.0,0,1,1,640.0,1,606.8,0,0,160.0,0,AP,0,1,1,80.0,A,3,0,0
0,120.0,C,1.0,34,1,512.5,B,A,120.0,C,M,1,1,A,0,440.5,2,A,120.0,0,1,1,540.0,1,430.9,0,0,120.0,0,CE,0,1,1,60.0,B,10,0,0
0,0.0,B,0.0,31,1,0.0,D,A,0.0,B,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,C,10,0,0
0,100.0,A,1.0,37,1,470.6,B,A,100.0,A,F,1,1,A,0,422.5,3,A,100.0,0,1,1,460.0,1,516.7,0,0,120.0,0,PB,0,1,1,40.0,A,10,0,0
0,80.0,C,1.0,18,1,486.3,C,B,100.0,D,F,0,2,A,0,389.8,1,A,80.0,0,1,2,460.0,1,551.5,0,0,140.0,0,SP,0,1,1,60.0,C,0,0,0
0,0.0,D,0.0,15,1,0.0,C,B,0.0,E,F,1,1,A,0,0.0,3,B,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,0,0,1
0,160.0,C,1.0,16,1,618.8,C,B,160.0,E,F,0,2,B,0,510.3,2,B,160.0,0,1,2,780.0,1,571.0,0,0,160.0,0,AL,0,1,1,140.0,A,0,0,0
0,120.0,E,1.0,17,1,611.4,C,A,140.0,E,M,1,1,A,0,539.8,3,A,120.0,0,1,3,620.0,1,606.9,0,0,160.0,0,CE,0,1,1,80.0,A,0,0,1
0,140.0,B,1.0,30,1,472.9,B,A,140.0,D,M,1,1,A,0,503.9,3,A,140.0,0,1,1,700.0,1,579.7,0,0,160.0,0,PB,0,1,1,120.0,C,10,0,0
0,80.0,H,1.0,19,1,529.9,B,B,100.0,H,M,0,3,D,0,503.3,3,B,120.0,0,1,2,500.0,1,497.7,0,0,120.0,0,SE,0,1,1,80.0,A,0,0,0
0,0.0,C,0.0,19,1,0.0,B,A,0.0,D,F,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,1,0,0
0,160.0,D,1.0,17,1,559.7,C,B,160.0,A,F,0,2,A,0,562.2,2,B,140.0,0,1,2,740.0,1,639.6,0,0,160.0,0,MG,0,1,1,120.0,A,0,0,0
1,120.0,E,1.0,20,1,521.9,C,B,120.0,B,F,1,2,A,0,419.9,3,B,120.0,0,1,2,580.0,1,425.3,0,0,120.0,0,CE,0,1,1,100.0,A,0,0,0
0,120.0,H,1.0,17,1,587.3,F,C,120.0,H,M,0,3,D,0,607.4,1,B,120.0,0,1,2,600.0,1,612.2,0,0,160.0,0,SP,0,1,1,80.0,A,0,0,0
0,0.0,A,0.0,45,1,0.0,C,B,0.0,B,F,0,1,D,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,A,10,0,0
0,180.0,G,1.0,17,1,554.8,G,B,180.0,F,M,1,3,D,0,499.4,1,B,160.0,0,1,2,860.0,1,596.9,0,0,160.0,0,MG,0,1,1,180.0,A,0,0,0
0,80.0,E,1.0,17,1,540.1,G,B,120.0,E,F,0,2,A,0,424.9,1,B,120.0,0,1,2,540.0,1,591.9,0,0,140.0,0,SP,0,1,1,80.0,A,0,0,0
0,80.0,A,1.0,24,1,365.4,B,A,100.0,B,F,0,1,A,0,421.2,2,A,100.0,0,1,1,440.0,1,501.5,0,0,100.0,0,BA,0,1,1,60.0,B,2,0,0
0,0.0,E,0.0,15,1,0.0,I,C,0.0,E,M,0,1,B,0,0.0,1,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,RS,0,0,0,0.0,A,0,0,0
0,160.0,G,1.0,16,1,663.5,G,B,160.0,E,F,0,2,A,0,600.9,1,B,160.0,0,1,2,820.0,1,637.3,0,0,160.0,0,PA,0,1,1,180.0,A,0,0,0
0,120.0,E,1.0,22,1,549.2,C,A,100.0,H,M,1,2,A,0,407.1,2,A,100.0,0,1,2,480.0,1,585.6,0,0,120.0,0,SP,0,1,1,40.0,C,0,0,0
0,40.0,E,1.0,17,1,373.7,B,A,40.0,E,F,0,2,B,0,540.3,3,B,80.0,0,1,2,340.0,1,413.6,0,0,120.0,0,RJ,0,1,1,60.0,A,0,0,0
0,120.0,F,1.0,17,1,535.7,C,B,120.0,D,M,0,3,B,0,482.4,3,B,140.0,0,1,2,620.0,1,507.1,0,0,140.0,0,AL,0,1,1,100.0,A,0,0,0
0,0.0,E,0.0,35,1,0.0,C,B,0.0,C,F,1,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,10,0,0
0,120.0,D,1.0,21,1,420.1,C,B,120.0,D,F,1,1,A,0,417.5,1,A,120.0,0,1,1,480.0,1,509.7,0,0,120.0,0,GO,0,1,1,0.0,C,3,0,0
0,120.0,G,1.0,20,1,567.0,J,B,120.0,F,M,0,1,D,0,563.8,1,B,120.0,0,1,1,600.0,1,538.8,0,0,120.0,0,PR,0,1,1,120.0,A,2,0,0
0,120.0,D,1.0,28,4,501.7,B,A,100.0,D,M,1,1,A,0,483.6,1,A,140.0,0,1,1,580.0,1,527.1,0,0,140.0,0,MA,0,1,1,80.0,B,7,0,0
0,80.0,E,1.0,16,1,450.4,C,B,100.0,C,F,1,2,A,0,429.1,2,B,100.0,0,1,2,440.0,1,464.1,0,0,100.0,0,RJ,0,1,1,60.0,A,0,0,0
0,80.0,B,1.0,31,1,459.9,C,A,80.0,D,F,0,1,A,0,483.6,2,A,80.0,0,1,4,380.0,1,399.3,0,0,80.0,0,BA,0,1,1,60.0,C,0,0,0
0,0.0,F,0.0,21,1,0.0,D,B,0.0,C,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,2,0,0
0,0.0,D,0.0,48,1,0.0,E,A,0.0,A,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PI,0,0,0,0.0,A,10,0,0
0,0.0,C,0.0,27,1,0.0,E,B,0.0,B,M,1,2,A,0,0.0,3,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PA,0,0,0,0.0,B,0,0,0
0,80.0,E,1.0,40,1,515.9,B,B,80.0,B,F,1,1,A,0,471.6,1,B,120.0,0,1,1,400.0,1,470.2,0,0,120.0,0,RS,0,1,1,0.0,B,2,0,0
0,120.0,F,1.0,39,1,495.6,D,B,120.0,C,M,1,1,A,0,432.0,1,B,120.0,0,1,1,520.0,1,560.9,0,0,120.0,0,SP,0,1,1,40.0,C,10,0,0
0,120.0,A,1.0,24,1,534.2,B,A,120.0,B,M,1,1,A,0,574.5,2,A,100.0,0,1,1,560.0,1,618.4,0,0,80.0,0,PA,0,1,1,140.0,A,5,0,0
0,80.0,H,1.0,18,1,481.8,B,A,100.0,H,F,1,2,A,0,414.6,3,A,80.0,0,1,2,380.0,1,388.8,0,0,80.0,0,CE,0,1,1,40.0,A,0,0,0
0,0.0,D,0.0,18,1,0.0,B,A,0.0,B,F,1,1,A,0,0.0,2,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,MA,0,0,0,0.0,A,0,0,1
0,120.0,E,1.0,19,1,523.7,B,A,120.0,F,F,1,2,A,0,489.5,2,B,120.0,0,1,2,520.0,1,546.4,0,0,120.0,0,RJ,0,1,1,40.0,B,0,0,0
0,120.0,C,1.0,17,1,473.3,D,B,120.0,E,F,1,2,A,0,453.8,2,B,100.0,0,1,2,560.0,1,568.2,0,0,120.0,0,RJ,0,1,1,100.0,A,0,0,0
0,0.0,C,0.0,22,1,0.0,E,A,0.0,E,M,1,1,A,0,404.6,1,A,0.0,0,0,1,0.0,0,414.4,0,0,0.0,0,RJ,0,1,1,0.0,C,4,0,0
0,0.0,E,0.0,22,1,0.0,E,C,0.0,E,F,0,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,5,0,0
0,0.0,B,0.0,21,1,0.0,D,B,0.0,A,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,4,0,0
0,80.0,E,1.0,18,1,474.0,C,B,80.0,D,M,1,2,A,0,413.9,1,B,60.0,0,1,2,320.0,1,350.1,0,0,60.0,0,MT,0,1,1,40.0,B,0,0,0
0,120.0,F,1.0,14,1,414.2,B,A,120.0,E,M,1,1,A,0,495.9,2,A,120.0,0,1,3,500.0,1,566.0,0,0,100.0,0,BA,0,1,1,40.0,A,0,0,1
0,80.0,C,1.0,17,1,366.8,C,A,60.0,C,F,0,2,A,0,433.3,3,A,80.0,0,1,2,340.0,1,409.7,0,0,80.0,0,BA,0,1,1,40.0,A,0,0,0
0,0.0,F,0.0,26,1,0.0,C,A,0.0,E,F,0,1,A,0,0.0,1,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,C,0,0,0
0,0.0,G,0.0,23,1,0.0,G,B,0.0,H,M,1,1,B,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PR,0,0,0,0.0,B,1,0,0
0,180.0,E,1.0,18,1,666.8,G,B,160.0,E,F,0,3,E,0,552.1,1,B,160.0,0,1,2,780.0,1,674.9,0,0,160.0,0,SP,0,1,1,120.0,A,0,0,0
0,80.0,C,1.0,17,1,428.0,B,A,100.0,C,F,0,1,A,0,420.9,3,A,80.0,0,1,3,400.0,1,362.1,0,0,80.0,0,PE,0,1,1,60.0,A,0,0,1
0,0.0,F,0.0,18,1,0.0,B,A,0.0,B,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,A,1,0,0
0,120.0,F,1.0,17,1,589.5,B,A,120.0,C,F,1,2,A,0,493.4,1,A,120.0,0,1,2,600.0,1,608.7,0,0,140.0,0,GO,0,1,1,100.0,C,0,0,0
0,0.0,D,0.0,18,1,0.0,B,B,0.0,H,F,1,2,A,0,0.0,1,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PI,0,0,0,0.0,A,0,0,0
0,60.0,E,1.0,19,1,501.2,C,A,40.0,F,M,0,2,A,0,461.8,3,A,80.0,0,1,2,340.0,1,534.5,0,0,120.0,0,TO,0,1,1,40.0,B,0,0,0
0,80.0,B,1.0,19,1,365.9,B,A,80.0,B,F,1,2,A,0,458.3,3,A,80.0,0,1,2,420.0,1,498.7,0,0,100.0,0,CE,0,1,1,80.0,A,0,0,0
